date,country_code,country_name,SLT99_FTOT_TREAS,SLT399_FTOT_TREAS_VALCHG,SLT399_FTOT_TREAS_ESTTRANS,SLT99_FTOT_AGCY,SLT399_FTOT_AGCY_VALCHG,SLT399_FTOT_AGCY_ESTTRANS,SLT99_FTOT_CORP,SLT399_FTOT_CORP_VALCHG,SLT399_FTOT_CORP_ESTTRANS,SLT99_FTOT_STK,SLT399_FTOT_STK_VALCHG,SLT399_FTOT_STK_ESTTRANS,SLT99_US_FOR_BOND,SLT399_US_FOR_BOND_VALCHG,SLT399_US_FOR_BOND_ESTTRANS,SLT99_US_FOR_STK,SLT399_US_FOR_STK_VALCHG,SLT399_US_FOR_STK_ESTTRANS
2012-02,46019,Singapore,78443,-476,8689,3159,-6,29,39107,350,-376,104017,4108,856,9938,69,198,56863,2559,-17
2012-02,46205,Syria,0,0,0,0,0,0,0,0,0,5,0,0,NA,NA,NA,NA,NA,NA
2012-02,46302,Taiwan,180836,-1192,6323,135609,-247,-1808,26046,231,-51,16997,700,-584,252,6,-96,86094,5906,730
2012-02,46418,Thailand,19717,-134,26,65,0,-9,473,4,16,2961,117,21,1907,31,13,25866,2710,370
2012-02,46604,United Arab Emirates,32136,-239,-2883,2379,-4,-16,3953,31,401,72724,2852,1112,4023,5,452,1342,97,81
2012-02,46906,Vietnam,3763,-26,-88,0,0,0,0,0,0,21,1,1,658,13,-45,708,31,121
2012-02,49999,Total Asia,2869425,-19366,33316,764902,-1346,15550,295220,2600,1721,1000787,39688,4205,171870,-2158,3457,1132501,56588,5425
2012-02,50105,Algeria,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-02,50504,Botswana,1454,-10,-44,42,0,1,37,0,0,950,38,-2,0,0,0,49,3,-1
2012-02,52418,Gabon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,4,5,6,0,1
2012-02,52604,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429,9,40,40,2,1
2012-02,53201,Liberia,227,-2,-13,307,-1,-36,732,6,58,652,26,-3,1872,43,24,2336,105,57
2012-02,53805,Mauritius,78,-1,-3,8,0,2,27,0,10,361,13,25,91,6,-185,4631,268,-179
2012-02,54003,Morocco,1064,-7,7,0,0,0,2,0,0,30,1,-4,123,3,-6,388,30,-6
2012-02,54305,Nigeria,2951,-20,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,3,1,820,45,8
2012-02,55719,South Africa,12760,-86,169,94,0,-27,784,7,-4,3228,129,-9,12977,553,-326,64068,4286,-605
2012-02,57002,Egypt,2216,-15,74,94,0,3,247,2,6,190,9,-24,912,4,-3,3670,272,129
2012-02,59994,Total Africa,27122,-182,503,1089,-2,-42,2617,22,112,6405,289,-842,18146,676,-577,77696,5423,-912
2012-02,60089,Australia ,18579,-120,1063,5514,-9,671,23785,231,-2319,117636,4679,-4,140850,650,1759,144181,2751,809
2012-02,61204,Marshall Islands,12,0,2,6,0,3,68,0,14,242,9,26,2342,53,84,7761,377,389
2012-02,61689,New Zealand,1340,-5,580,279,-1,-14,1545,13,24,8251,331,-58,10970,70,58,3401,117,-78
2012-02,69906,Total Other Countries,20009,-125,1643,5872,-9,658,25495,246,-2292,126493,5034,-62,154214,650,1811,156967,2751,1754
2012-02,69995,Total Foreign Countries,4401718,-29678,55488,1051071,-1842,25336,2687337,23531,30431,4228954,167768,13534,2089925,18314,27906,5072998,259095,6093
2012-02,79995,Total IROs,68837,-502,-4678,6853,-13,-249,10877,91,633,3909,168,-321,12277,1021,4185,162,169,-3149
2012-02,99990,Foreign official: all countries,3350373,-22637,35193,609187,-1077,9636,105599,922,1563,645528,25506,5069,NA,NA,NA,NA,NA,NA
2012-02,99996,All Countries and IROs,4470555,-30180,50810,1057924,-1855,25087,2698214,23621,31065,4232863,167936,13213,2137501,16328,35098,5073160,259032,3176
2012-03,10189,Austria,2731,-21,225,360,-1,-24,2118,-19,33,6581,190,145,6316,-36,808,6959,-197,20
2012-03,10251,Belgium,129805,-967,16679,6042,-14,-104,302412,-2877,-6044,23772,702,-1,5542,-28,-523,32646,1481,729
2012-03,10405,Cyprus,86,-1,2,3,0,0,564,-5,8,491,13,46,193,-2,1,903,-10,-38
2012-03,10502,Denmark,11350,-96,137,749,-2,-231,22295,-204,404,38427,1121,458,7250,-75,-466,38770,-869,324
2012-03,10707,Finland,2862,-23,127,184,-1,-44,3407,-31,39,12529,342,928,4530,-36,-16,20621,-42,-17
2012-03,10804,France,36372,-264,5526,1600,-4,-17,60273,-520,4515,127519,3814,-1702,99589,-750,1965,236456,-1903,2012
2012-03,11002,Germany,58814,-470,3779,3730,-15,-2928,74768,-705,-790,84971,2517,-296,86710,-641,-1056,210876,1825,14
2012-03,11207,Greece,1236,-9,196,314,-1,-6,3242,-30,43,2946,87,-1,646,-23,-233,3452,-35,74
2012-03,11304,Iceland,355,-4,-114,65,0,-1,0,0,0,341,11,-27,1156,-1,-251,170,-34,-465
2012-03,11401,Ireland,55881,-509,-3740,35323,-73,1917,126820,-1147,3833,107615,3163,435,34660,-256,131,128421,3530,2622
2012-03,11509,Italy,23486,-194,832,2420,-5,-18,3432,-32,-44,15657,482,-678,22120,-245,-1986,48859,-1227,1266
2012-03,11703,Luxembourg,100202,-882,-3011,28098,-59,1066,372968,-3394,9124,308058,9109,-564,69807,-925,1587,32868,-293,318
2012-03,11819,Malta,322,-3,-6,57,0,4,834,-7,125,435,11,48,81,-1,1,47,0,2
2012-03,12009,Monaco,67,-1,-2,240,-1,-2,49,0,3,1889,46,324,0,0,-1,14,-1,-7
2012-03,12106,Netherlands,22052,-191,-321,12537,-28,-99,62945,-577,1068,162256,4830,-1386,115656,-1082,5868,150024,1365,2585
2012-03,12203,Norway,60739,-501,2055,1476,-3,-99,20238,-166,2467,128816,3801,17,27078,-412,-1268,24836,-1007,348
2012-03,12319,Portugal,2484,-21,58,44,0,-2,411,-4,-2,2489,77,-114,1126,48,163,3890,-20,153
2012-03,12505,Spain,20009,-171,21,962,-2,-12,3580,-33,36,9731,297,-345,19896,-338,-1797,54250,-3396,1649
2012-03,12602,Sweden,27113,-237,-629,1094,-2,8,11846,-110,9,72597,2139,133,36615,-456,548,61096,-1905,604
2012-03,12688,Switzerland,131631,-1073,6081,16914,-34,1252,112181,-1034,1324,225464,6642,425,14474,-141,515,314468,4944,381
2012-03,12807,Turkey,13031,-111,-1,1,0,-1,122,-1,2,238,8,-19,11814,-47,-123,21217,19,-165
2012-03,13005,United Kingdom,105046,-847,5874,9924,-31,-4006,399745,-3809,-8591,513732,15150,426,279385,-2439,116,691780,-11252,10256
2012-03,13006,Guernsey,1665,-12,213,1696,-5,-483,4940,-48,-224,21001,624,-157,928,-8,-32,19549,-312,672
2012-03,13007,Jersey,926,-7,128,295,-1,-293,12497,-122,-573,12354,362,77,9134,-85,-574,37446,-612,381
2012-03,13008,Isle of Man,818,-7,4,5,0,2,491,-5,-1,1175,36,-32,996,-9,-25,1884,-30,84
2012-03,13218,Serbia,1601,-14,-28,0,0,0,0,0,0,37,1,0,534,14,19,21,-1,0
2012-03,14214,Croatia,269,-4,-154,0,0,0,0,0,0,141,4,-7,1201,-1,2,101,-5,8
2012-03,14338,Slovenia,168,-2,-44,8,0,0,116,-1,6,716,22,-14,32,0,0,176,-2,5
2012-03,15202,Bulgaria,0,0,0,0,0,0,25,0,20,22,1,0,66,0,-47,81,-4,10
2012-03,15288,Czech Republic,4996,-43,-28,0,0,0,455,-4,5,1579,45,62,533,-4,36,4306,-55,19
2012-03,15504,Hungary,405,-17,-1563,86,0,10,103,-1,7,697,21,-26,7608,-192,153,2741,-160,48
2012-03,15601,Latvia,232,-2,7,372,-1,7,73,-1,-2,152,4,29,591,0,49,6,0,0
2012-03,15709,Lithuania,0,0,0,0,0,0,2,0,0,42,1,-3,2536,-2,138,13,-1,2
2012-03,15768,Poland,24057,-206,-94,464,-2,-218,147,-1,8,3488,106,-115,19765,-187,396,7968,-175,154
2012-03,15806,Romania,5774,-45,561,27,0,0,208,-2,0,65,2,2,768,0,412,819,-37,121
2012-03,16101,Russia,146800,-1197,6683,498,-2,-492,916,-8,9,506,11,121,9077,-2,502,51939,-3167,496
2012-03,16403,Ukraine,6408,-54,97,61,0,-1,41,0,16,21,17,-555,2801,-2,-310,215,-69,-1073
2012-03,16543,Kazakhstan,7455,-62,161,0,0,0,227,-2,2,2754,81,17,2931,-2,125,561,-25,94
2012-03,16713,Euro Area Countries,456963,-3731,20331,91705,-202,-261,1017980,-9384,11948,865931,25660,-3472,467034,-4318,5101,930525,1074,11397
2012-03,19992,Total Europe,1011553,-8301,40070,125789,-287,-4810,1607094,-14931,6462,1892287,55924,-2534,904908,-8365,4593,2211198,-13792,23274
2012-03,29998,Canada,43482,-367,496,3534,-8,-131,112741,-1051,69,470432,13798,2917,351500,-4593,2332,387318,-13293,-6957
2012-03,30104,Argentina,1697,-15,-9,95,0,1,1650,-15,3,4718,139,19,8018,-251,-83,2890,9,-362
2012-03,30155,Barbados,4493,-12,3142,620,-1,5,4137,-37,209,1324,42,-113,1480,1,-23,1168,-6,832
2012-03,30309,Brazil,232507,-1918,8038,1161,-4,-649,1577,-5,1000,2047,60,30,56326,-1696,541,177307,-12557,2115
2012-03,30406,Chile,17300,-155,-807,124,0,-2,1778,-18,-125,17967,506,834,11761,-102,-47,13275,42,416
2012-03,30503,Colombia,24027,-179,3055,2493,-5,21,1593,-15,-33,6033,189,-361,11281,-20,241,5708,18,181
2012-03,30708,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-13,0,0,-4
2012-03,30805,Dominican Republic,604,-5,-16,22,0,0,156,-1,5,271,8,-6,754,0,59,0,0,0
2012-03,31003,Ecuador,285,-2,3,398,-1,94,311,-3,17,276,9,-14,240,-3,18,1,0,0
2012-03,31089,El Salvador,505,-4,92,208,-1,-40,130,-1,6,138,4,0,803,-5,-2,0,0,0
2012-03,31607,Jamaica,21,0,10,353,-1,12,154,-1,13,109,3,3,211,0,20,0,0,0
2012-03,31704,Mexico,34546,-259,4268,41198,-91,-323,9751,-89,199,23478,709,-557,59086,-23,1977,65891,2813,-1162
2012-03,31887,Panama,759,-6,9,1689,-3,106,3765,-35,26,7731,237,-298,4106,5,21,16833,734,135
2012-03,32204,Peru,9584,-75,750,2054,-4,86,2062,-20,-83,3921,123,-252,6631,62,585,3047,84,-45
2012-03,32409,Trinidad and Tobago,3682,-31,45,928,-2,62,1248,-11,66,1428,42,9,1218,0,30,4,0,2
2012-03,32603,Uruguay,7446,-56,862,568,-1,64,883,-8,10,1847,55,-16,2330,14,103,1,0,0
2012-03,32719,Venezuela,4171,-35,40,356,-1,17,1804,-16,64,2314,69,-10,10890,-206,413,183,-6,13
2012-03,34401,Total Caribbean,141603,-1161,5756,88588,-204,-4319,498672,-4751,-10662,747033,22240,-6495,308798,-2125,-2018,807527,-21292,25425
2012-03,35254,Aruba,111,-1,-1,371,-1,-6,43,0,1,449,14,-28,527,0,27,0,0,0
2012-03,35319,Bahamas,3629,-30,103,1148,-3,-90,4314,-40,-3,21875,621,846,1312,-14,-3,5270,-62,-36
2012-03,35602,Bermuda,63200,-522,2107,42749,-97,-1188,102854,-960,-35,69712,2042,511,27320,-345,647,151076,-2590,4950
2012-03,35718,Belize,6,0,0,5,0,-1,77,-1,15,277,8,6,189,-1,2,4,0,0
2012-03,35807,British Virgin Islands,11700,-101,-106,3539,-8,-258,18235,-203,-3507,83051,2548,-3283,4348,-68,-591,56830,-967,2626
2012-03,36137,Cayman Islands,52400,-445,321,38032,-90,-2835,362522,-3455,-7823,546486,16263,-4545,268033,-1618,-2178,528097,-9097,13814
2012-03,36188,Curacao,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2012-03,37206,Netherlands Antilles,1287,-10,84,287,-1,1,3009,-24,475,2263,77,-330,3351,-46,-11,62638,-6936,-519
2012-03,37508,Saint Lucia,6,0,0,2,0,0,43,0,4,48,1,-2,20,0,0,2,0,2
2012-03,37818,Turks AND Caicos Islands,45,0,7,45,0,-2,68,-1,-1,474,13,29,206,0,4,0,0,0
2012-03,39942,Total Latin America,338998,-2754,16735,50859,-113,-558,26322,-235,1118,72089,2147,-653,171868,-2233,3788,285210,-8865,1303
2012-03,40703,Bahrain,666,-4,154,1593,-5,-458,201,-2,-7,676,20,-15,261,3,-12,14,-1,0
2012-03,41319,Sri Lanka,630,-6,-19,40,0,0,1,0,0,13,0,0,1256,-12,-7,494,-15,31
2012-03,41408,China,1140165,-9756,-1544,226262,-512,-6623,20753,-176,1868,235423,6804,4880,1147,1,-858,89923,-6867,-2916
2012-03,42005,Hong Kong,95472,-815,99,26762,-59,-162,12795,-116,410,46086,1394,-1157,3312,-23,53,114227,-5995,-2732
2012-03,42102,India,35059,-280,2325,4,0,0,55,0,2,1269,38,-5,3591,-13,-125,68456,-3811,1592
2012-03,42218,Indonesia,23177,-185,1527,2676,-5,255,240,-2,-3,293,9,-14,12139,-137,16,28624,426,492
2012-03,42404,Iraq,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03,42501,Israel,6140,-48,569,1151,-2,246,3533,-30,287,24181,673,1364,17606,218,-661,43870,797,830
2012-03,42609,Japan,1019841,-8687,3215,278112,-589,10115,159744,-1478,1275,321906,9614,-3841,58850,-989,535,430799,1591,1172
2012-03,43001,Korea,35638,-369,-7599,65159,-142,546,10232,-94,147,23866,697,263,29246,-417,79,133997,-828,464
2012-03,43109,Kuwait,19209,-163,184,3531,-8,-12,8302,-78,-53,92069,2724,-211,NA,NA,NA,NA,NA,NA
2012-03,43419,Lebanon,2,0,1,1,0,0,68,-1,-9,659,19,11,141,0,2,140,-6,10
2012-03,43605,Malaysia,20353,-175,-185,15716,-35,-144,2789,-27,-87,6597,177,595,11589,-272,154,22099,-144,219
2012-03,44105,Oman,13030,-99,1485,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,212,-12,-51
2012-03,44709,Pakistan,1274,-11,17,8,0,0,79,-1,-5,69,2,0,234,12,2,764,10,29
2012-03,44806,Philippines,36421,-307,437,26,0,-2,398,-4,8,1188,35,8,5868,-49,-191,11054,392,6
2012-03,45101,Qatar,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6385,78,-126,728,-31,40
2012-03,45608,Saudi Arabia,75890,-635,1592,4598,-10,-73,7397,-69,25,68212,1990,801,NA,NA,NA,NA,NA,NA
2012-03,46019,Singapore,78016,-665,238,3823,-7,671,42079,-361,3333,107853,3163,673,10232,-117,411,56724,-338,199
2012-03,46205,Syria,0,0,0,0,0,0,0,0,0,5,0,0,NA,NA,NA,NA,NA,NA
2012-03,46302,Taiwan,187703,-1532,8399,132592,-298,-2719,26287,-241,482,17161,517,-353,251,-2,1,86238,-1923,2067
2012-03,46418,Thailand,19450,-167,-100,66,0,1,470,-4,1,2800,90,-251,1894,-17,4,26819,-153,1106
2012-03,46604,United Arab Emirates,31114,-272,-750,2334,-5,-40,5919,-37,2003,74574,2212,-362,4099,49,27,1276,-59,-7
2012-03,46906,Vietnam,6014,-32,2283,0,0,0,0,0,0,20,1,-2,689,-6,37,765,-23,80
2012-03,49999,Total Asia,2857787,-24312,12674,764827,-1678,1603,302202,-2728,9710,1033610,30435,2388,169552,-1703,-615,1118143,-17060,2702
2012-03,50105,Algeria,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03,50504,Botswana,1446,-12,4,39,0,-3,37,0,0,1030,29,51,0,0,0,50,-2,3
2012-03,52418,Gabon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,0,-19,7,0,1
2012-03,52604,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,0,1,38,-1,-1
2012-03,53201,Liberia,231,-2,6,298,-1,-8,721,-7,-4,649,20,-23,1834,2,-40,2346,77,-67
2012-03,53805,Mauritius,83,-1,6,8,0,0,26,0,-1,443,11,71,269,0,178,4920,-163,452
2012-03,54003,Morocco,962,-9,-93,0,0,0,2,0,0,31,1,0,127,0,4,384,-17,13
2012-03,54305,Nigeria,3134,-25,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,0,7,878,-29,87
2012-03,55719,South Africa,12086,-108,-566,98,0,4,796,-7,19,3242,98,-84,12889,-273,185,61602,-3029,563
2012-03,57002,Egypt,2334,-19,137,104,0,10,229,-2,-16,191,6,-5,914,21,-19,3414,-161,-95
2012-03,59994,Total Africa,27733,-230,841,1097,-2,10,2635,-24,42,6542,195,-58,18226,-247,327,75339,-3579,1222
2012-03,60089,Australia ,17629,-157,-793,4726,-12,-776,23504,-220,-61,119605,3577,-1608,146941,-2096,8187,138990,-4504,-687
2012-03,61204,Marshall Islands,11,0,-1,5,0,-1,73,-1,6,246,7,-3,2399,-10,67,8366,-135,740
2012-03,61689,New Zealand,1765,-11,436,294,-1,16,1596,-14,65,8318,251,-184,10644,-205,-121,3635,94,140
2012-03,69906,Total Other Countries,19479,-170,-360,5093,-13,-766,25269,-236,10,128558,3847,-1782,159995,-2096,7877,152523,-4504,60
2012-03,69995,Total Foreign Countries,4440635,-37295,76212,1039817,-2306,-8948,2668333,-24836,5832,4351277,128609,-6286,2084847,-19901,14823,5037258,-82784,47428
2012-03,79995,Total IROs,70252,-583,1998,6727,-15,-111,10154,-101,-622,3890,119,-138,12100,-196,149,206,-3,47
2012-03,99990,Foreign official: all countries,3364334,-28387,42348,594355,-1337,-13495,112143,-976,7520,671729,19632,6569,NA,NA,NA,NA,NA,NA
2012-03,99996,All Countries and IROs,4510887,-37878,78210,1046544,-2321,-9059,2678487,-24936,5209,4355167,128728,-6424,2132376,-21557,16432,5037464,-82387,47075
2012-04,10189,Austria,2728,23,-26,326,2,-35,2137,14,5,6498,-48,-35,6520,27,177,6980,-291,312
2012-04,10251,Belgium,120810,1106,-10101,6809,32,735,291222,1963,-13152,23512,-172,-88,5842,12,288,32306,-1205,865
2012-04,10405,Cyprus,87,1,0,3,0,-1,618,4,50,414,-4,-73,198,1,4,1000,-27,124
2012-04,10502,Denmark,10534,97,-913,686,4,-67,23351,145,911,37623,-278,-526,7303,37,16,39626,1132,-276
2012-04,10707,Finland,2933,24,46,176,1,-9,3583,22,155,12281,-91,-157,4512,20,-38,18384,-2084,-153
2012-04,10804,France,41255,310,4573,1544,8,-64,55271,391,-5393,126296,-921,-302,100174,249,336,228521,-14848,6913
2012-04,11002,Germany,56836,501,-2480,4002,20,252,71984,485,-3269,89047,-614,4690,84908,272,-2074,210548,-8790,8462
2012-04,11207,Greece,1093,11,-153,308,2,-8,3180,21,-83,2897,-21,-28,746,1,99,3345,-222,115
2012-04,11304,Iceland,337,3,-21,65,0,0,2,0,2,535,-2,196,1276,17,103,281,-5,116
2012-04,11401,Ireland,59698,476,3341,35264,185,-245,126147,823,-1496,107592,-778,755,34432,134,-362,130377,-2607,4563
2012-04,11509,Italy,26047,200,2361,1513,13,-920,3456,22,1,14932,-113,-612,22497,-364,741,46352,-4171,1664
2012-04,11703,Luxembourg,95991,854,-5065,27715,147,-531,375456,2421,67,304815,-2226,-1017,71574,688,1079,32914,-965,1011
2012-04,11819,Malta,392,3,67,71,0,14,615,5,-224,419,-3,-13,97,0,16,51,-1,5
2012-04,12009,Monaco,65,1,-3,234,1,-7,48,0,-1,1819,-14,-56,0,0,0,24,0,10
2012-04,12106,Netherlands,23536,188,1296,11248,66,-1355,61994,409,-1360,156702,-1173,-4382,119892,711,3525,141540,-8115,-369
2012-04,12203,Norway,64622,517,3366,1476,8,-8,19964,131,-405,127783,-931,-102,28752,197,1477,24175,-773,112
2012-04,12319,Portugal,2519,21,15,37,0,-7,417,3,3,2458,-18,-13,1248,35,87,3736,-178,24
2012-04,12505,Spain,20139,170,-40,935,5,-32,3594,23,-10,9140,-70,-521,19130,-121,-645,49843,-7239,2832
2012-04,12602,Sweden,27158,231,-186,941,6,-159,11373,77,-550,73436,-525,1364,36414,146,-347,59630,-1648,182
2012-04,12688,Switzerland,130730,1121,-2022,17080,89,77,115060,728,2151,224078,-1629,5,14365,85,-194,309640,-8225,3397
2012-04,12807,Turkey,11599,111,-1543,1,0,0,122,1,-1,240,-2,4,12311,246,251,20810,-795,388
2012-04,13005,United Kingdom,113203,895,7262,9446,52,-530,396929,2595,-5411,507126,-3712,-3629,273074,2195,-8506,725975,6978,27217
2012-04,13006,Guernsey,1992,14,313,1576,9,-129,4712,32,-260,21168,-152,319,1163,7,228,20151,197,405
2012-04,13007,Jersey,990,8,56,256,2,-41,12368,81,-210,12309,-89,44,8600,72,-606,40269,378,2445
2012-04,13008,Isle of Man,831,7,6,5,0,0,495,3,1,977,-8,-190,1002,8,-2,2057,19,154
2012-04,13218,Serbia,1423,14,-192,0,0,0,0,0,0,50,0,13,513,-4,-17,17,-1,-3
2012-04,14214,Croatia,281,2,10,0,0,0,0,0,0,132,-1,-8,1625,18,406,101,-3,3
2012-04,14338,Slovenia,180,1,11,7,0,-1,107,1,-9,721,-5,10,31,0,-1,156,-5,-15
2012-04,15202,Bulgaria,0,0,0,0,0,0,25,0,0,22,0,0,83,0,17,70,-3,-8
2012-04,15288,Czech Republic,5433,43,394,0,0,0,396,3,-62,1578,-11,10,998,-1,466,3978,-245,-83
2012-04,15504,Hungary,501,3,93,86,0,0,105,1,1,698,-5,6,8113,253,252,2706,15,-50
2012-04,15601,Latvia,220,2,-14,368,2,-6,70,0,-3,178,-1,27,572,9,-28,6,0,0
2012-04,15709,Lithuania,0,0,0,0,0,0,2,0,0,43,0,1,2620,38,46,13,0,0
2012-04,15768,Poland,25576,205,1314,465,2,-1,146,1,-2,3430,-25,-33,19844,-76,155,8062,-251,345
2012-04,15806,Romania,4775,49,-1048,27,0,0,206,1,-3,63,0,-2,789,11,10,674,-26,-119
2012-04,16101,Russia,149136,1251,1085,1,3,-500,918,6,-4,438,-4,-64,11977,64,2836,50505,-1635,201
2012-04,16403,Ukraine,6510,55,47,61,0,0,42,0,1,15,0,-6,2949,42,106,196,-7,-12
2012-04,16543,Kazakhstan,8043,64,524,0,0,0,216,1,-12,3178,-20,444,2876,44,-99,553,-17,9
2012-04,16713,Euro Area Countries,454675,3893,-6171,89975,481,-2212,999870,6608,-24720,857890,-6257,-1758,471966,1713,3249,906136,-50752,26357
2012-04,19992,Total Europe,1022565,8617,2395,122857,660,-3592,1589038,10432,-28488,1875755,-13674,-3831,909958,5088,-38,2216449,-55690,60941
2012-04,29998,Canada,51864,370,8012,3601,19,48,115765,732,2292,469597,-3399,2564,358094,2875,3719,383796,1277,-4799
2012-04,30104,Argentina,1688,14,-23,94,0,-1,1672,11,11,4624,-34,-60,7690,-256,-72,1883,-859,-148
2012-04,30155,Barbados,4502,38,-29,601,3,-22,4556,27,392,1268,-10,-46,1490,31,-21,52,-23,-1093
2012-04,30309,Brazil,238793,1981,4305,1166,6,-1,1550,10,-37,2126,-15,94,57548,-700,1922,162830,-12333,-2144
2012-04,30406,Chile,19237,147,1790,188,1,63,2049,12,259,17546,-130,-291,12031,177,93,13113,-240,78
2012-04,30503,Colombia,24254,205,22,2618,13,112,1577,10,-26,5813,-44,-176,11639,169,189,6224,342,174
2012-04,30708,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,78,0,76,16,0,16
2012-04,30805,Dominican Republic,611,5,2,22,0,0,162,1,5,247,-2,-22,792,16,22,11,0,11
2012-04,31003,Ecuador,284,2,-3,410,2,10,305,2,-8,285,-2,11,237,4,-7,1,0,0
2012-04,31089,El Salvador,478,4,-31,221,1,12,132,1,1,137,-1,0,828,13,12,0,0,0
2012-04,31607,Jamaica,11,0,-10,380,2,25,176,1,21,105,-1,-3,224,4,9,0,0,0
2012-04,31704,Mexico,36845,294,2005,42562,216,1148,9928,63,114,23595,-170,287,59747,587,74,67108,-605,1822
2012-04,31887,Panama,782,6,17,1661,9,-37,3743,24,-46,7617,-56,-58,4291,81,104,16855,-151,173
2012-04,32204,Peru,9990,82,324,2368,11,303,2128,13,53,3977,-28,84,6584,122,-169,3155,26,82
2012-04,32409,Trinidad and Tobago,3491,31,-222,1216,5,283,1245,8,-11,1406,-10,-12,1226,26,-18,6,0,2
2012-04,32603,Uruguay,7386,63,-123,564,3,-7,871,6,-18,1861,-13,27,2389,23,36,1,0,0
2012-04,32719,Venezuela,4324,36,117,412,2,54,2055,12,239,2330,-17,33,11237,252,95,217,-8,42
2012-04,34401,Total Caribbean,142281,1206,-528,92121,465,3068,490806,3237,-11291,740680,-5398,-1399,310421,1801,-178,818599,-13208,23755
2012-04,35254,Aruba,139,1,27,338,2,-35,43,0,0,563,-3,117,548,11,10,2,0,2
2012-04,35319,Bahamas,3734,31,74,1263,6,109,5397,28,1055,20988,-158,-729,1241,11,-82,5109,-111,-50
2012-04,35602,Bermuda,65216,538,1478,42979,224,6,102273,668,-1249,71470,-504,2262,27864,256,288,150929,-2953,2806
2012-04,35718,Belize,5,0,-1,6,0,1,93,0,16,269,-2,-6,192,3,0,4,0,0
2012-04,35807,British Virgin Islands,12495,100,695,3736,19,178,18010,118,-343,81778,-600,-673,4870,43,479,56753,-1111,1034
2012-04,36137,Cayman Islands,50454,446,-2392,40749,200,2517,353751,2353,-11312,540175,-3949,-2806,268200,1148,-981,539443,-10323,21144
2012-04,36188,Curacao,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2012-04,37206,Netherlands Antilles,1143,11,-155,295,2,6,3269,20,240,2223,-16,-24,3640,33,256,65933,3771,-476
2012-04,37508,Saint Lucia,6,0,0,2,0,0,48,0,5,52,0,4,20,0,0,2,0,0
2012-04,37818,Turks AND Caicos Islands,40,0,-5,47,0,2,69,0,1,442,-3,-29,207,4,-3,7,0,7
2012-04,39942,Total Latin America,350091,2888,8205,52737,267,1611,27062,171,569,71547,-521,-21,174601,539,2194,271465,-13832,87
2012-04,40703,Bahrain,547,6,-125,1493,8,-108,197,1,-5,668,-5,-3,315,-1,55,15,0,1
2012-04,41319,Sri Lanka,420,5,-215,40,0,0,1,0,0,14,0,1,1258,1,1,491,-1,-2
2012-04,41408,China,1160663,9713,10785,215210,1187,-12239,21762,135,874,229065,-1701,-4657,1073,9,-83,92467,3189,-645
2012-04,42005,Hong Kong,100087,813,3802,26726,140,-176,11594,83,-1284,45085,-333,-668,3312,17,-17,114185,645,-687
2012-04,42102,India,37288,299,1930,4,0,0,56,0,1,1288,-9,28,3415,-10,-166,66795,-3243,1582
2012-04,42218,Indonesia,24725,197,1351,2955,14,265,101,2,-141,288,-2,-3,12298,-87,246,28869,-247,492
2012-04,42404,Iraq,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04,42501,Israel,8098,52,1906,1302,6,145,3720,23,164,24340,-175,334,17800,-53,247,43703,498,-665
2012-04,42609,Japan,1027381,8688,-1148,258363,1459,-21208,159771,1037,-1010,317162,-2326,-2418,58129,1782,-2503,422638,-13780,5619
2012-04,43001,Korea,39419,304,3477,65339,342,-162,10377,66,79,25260,-172,1566,29244,219,-221,136016,123,1896
2012-04,43109,Kuwait,19759,164,386,3519,19,-31,8214,54,-142,92403,-665,999,NA,NA,NA,NA,NA,NA
2012-04,43419,Lebanon,2,0,0,1,0,0,67,0,-1,640,-5,-14,140,0,-1,111,-4,-25
2012-04,43605,Malaysia,19894,173,-632,15448,82,-350,2963,18,156,7044,-48,495,11912,187,136,22211,-252,364
2012-04,44105,Oman,13042,111,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,-3,272,-7,67
